id_mutation,nom_station,distance_station_plus_proche
2022-1625422,Pyrénées,268.3979384513375
2022-1625425,Pré Saint-Gervais,188.32093136071654
2022-1625426,Alexandre Dumas,576.6927475977369
2022-1625433,Pré Saint-Gervais,127.48492780602791
2022-1625468,Riquet,208.28233925409288
2022-1625469,Château Rouge,273.76293702039254
2022-1625480,Ternes,323.79858529567684
2022-1625491,Porte d'Asnières,145.82704279741296
2022-1625502,Ternes,215.47186388926116
2022-1625504,Stalingrad,56.35768589485377
2022-1625519,Riquet,249.06167029071872
2022-1625536,Marx Dormoy,305.3264658921366
2022-1625551,Pelleport,411.3847880245176
2022-1625569,Couronnes,90.86086956069235
2022-1625571,Crimée,266.46136609813146
2022-1625572,Marx Dormoy,348.5840580966754
2022-1625573,Pelleport,569.2182684248717
2022-1625602,Porte des Lilas,179.14906042232397
2022-1625615,Marcadet-Poissonniers,192.52618745739719
2022-1625618,Louis Blanc,151.82787582040706
2022-1625619,Stalingrad,84.97269530267825
2022-1625624,Jaurès,131.87254726227513
2022-1625626,Monceau,90.74758979248222
2022-1625631,Pré Saint-Gervais,203.1451569837259
2022-1625635,Angélique Compoint,258.1931119619052
2022-1625640,Porte de Champerret,518.3734854825917
2022-1625644,Pyrénées,83.82294963638587
2022-1625645,Saint-Fargeau,270.5439967956788
2022-1625648,Le Peletier,124.53247258968692
2022-1625656,Rambuteau,298.606991345365
2022-1625662,Crimée,48.32011006092157
2022-1625665,Guy Môquet,280.8473360686987
2022-1625667,Adrienne Bolland,65.94046481092589
2022-1625671,Jules Joffrin,354.7089130997364
2022-1625675,Maraîchers,220.39195703729612
2022-1625687,Blanche,283.6884588650797
2022-1625693,Colonel Fabien,219.1143031079143
2022-1625700,La Fourche,124.95659003789002
2022-1625702,Crimée,278.41580635951453
2022-1625703,Pereire-Levallois,260.9181387868776
2022-1625708,Guy Môquet,347.8242597233391
2022-1625709,Télégraphe,203.4430505829131
2022-1625713,Pereire-Levallois,178.2760814484189
2022-1625715,Jules Joffrin,272.32581417226635
2022-1625722,Simplon,136.55657187543773
2022-1625729,Gare du Nord,255.73729837708896
2022-1625732,Guy Môquet,280.8473360686987
2022-1625737,Séverine,107.1017830454882
2022-1625741,Gare de l'Est,209.40250293163598
2022-1625751,Marx Dormoy,107.80449842218528
2022-1625753,Pelleport,192.43941850380855
2022-1625756,Cadet,267.3702968634647
2022-1625758,La Fourche,203.30043435503973
2022-1625775,Porte de Pantin,204.4773312444761
2022-1625778,La Chapelle,190.45971516764317
2022-1625795,Louis Blanc,94.02456869190134
2022-1625798,Sentier,158.7159749041856
2022-1625803,Marcadet-Poissonniers,165.3294232437812
2022-1625806,La Fourche,203.30043435503973
2022-1625807,Angélique Compoint,367.9858635830005
2022-1625828,Filles du Calvaire,209.19965807971911
2022-1625829,Ourcq,398.84527556190335
2022-1625841,Louis Blanc,124.05239243862938
2022-1625854,Bonne Nouvelle,229.26796971309648
2022-1625856,Adrienne Bolland,118.47592752171575
2022-1625863,Porte d'Asnières,170.64138341031997
2022-1625873,Ourcq,280.65669528372706
2022-1625877,Porte de Champerret,395.4413411430286
2022-1625880,Maraîchers,30.24716817214083
2022-1625889,Porte d'Asnières,216.53609314881163
2022-1625895,Malesherbes,134.52349923610947
2022-1625897,Liège,231.89309716229067
2022-1625901,Porte des Lilas,228.18547678541748
2022-1625903,Goncourt,100.9784749189142
2022-1625904,Porte de la Villette,92.40397542511128
2022-1625905,Gambetta,199.42167549857732
2022-1625910,Neuilly Porte Maillot,291.8871725713717
2022-1625911,Porte de Champerret,139.53216132563477
2022-1625913,Réaumur Sébastopol,43.415974142821845
2022-1625915,Marie de Miribel,394.4094480069336
2022-1625919,Goncourt,100.9784749189142
2022-1625923,Barbès-Rochechouart,201.98785196512907
2022-1625929,Marcadet-Poissonniers,279.6183212321436
2022-1625931,Botzaris,205.28913633213625
2022-1625933,Riquet,181.38880908955358
2022-1625939,Réaumur Sébastopol,179.35425923853947
2022-1625947,Marcadet-Poissonniers,167.6372367595095
2022-1625950,Porte de la Chapelle,363.4047237855992
2022-1625953,Angélique Compoint,216.8438258684942
2022-1625954,Marcadet-Poissonniers,362.1705057595673
2022-1625955,Jourdain,457.97341807602896
2022-1625956,Avron,151.77768314511644
2022-1625962,Gambetta,336.5513344262467
2022-1625972,Saint-Fargeau,96.89072759137257
2022-1625980,Porte de la Chapelle,58.659250875072885
2022-1625986,Laumière,236.74426889431479
2022-1625989,Hôpital Robert Debré,152.89846407586091
2022-1625990,Saint-Paul,366.1722001553567
2022-1625994,Strasbourg-Saint-Denis,161.61993078121392
2022-1626002,Barbès-Rochechouart,127.07358500142313
2022-1626014,Brochant,58.317774123005584
2022-1626016,Gare du Nord,297.15487283544
2022-1626018,Buttes-Chaumont,349.86834052982175
2022-1626034,Stalingrad,260.1569628042857
2022-1626037,Saint-Fargeau,178.34725412830727
2022-1626046,Corentin Cariou,159.98418901495285
2022-1626050,Ourcq,249.67016620296175
2022-1626056,Simplon,91.6036270943957
2022-1626071,Château Rouge,94.76464268997495
2022-1626073,Porte de Clignancourt,158.66242593462542
2022-1626075,Barbès-Rochechouart,296.5958783520122
2022-1626089,La Fourche,328.1011973514864
2022-1626089,La Fourche,328.1011973514864
2022-1626093,Marie de Miribel,97.5439569248646
2022-1626098,Porte de Vincennes,54.97306526218737
2022-1626114,Ourcq,253.79571314286548
2022-1626116,Goncourt,184.96998771431737
2022-1626118,Alexandre Dumas,184.29099027672524
2022-1626124,Gambetta,80.45699167784475
2022-1626128,Buttes-Chaumont,412.20989122515175
2022-1626135,Lamarck-Caulaincourt,223.67151787937036
2022-1626136,Louis Blanc,177.2761444801154
2022-1626145,Bolivar,148.5962134993442
2022-1626156,Couronnes,59.72719569328636
2022-1626167,Laumière,302.70887619483904
2022-1626172,Pelleport,87.02377011378272
2022-1626188,Place des Fêtes,300.28383937350696
2022-1626189,Porte de la Chapelle,418.8178992076055
2022-1626193,Brochant,37.83621137040829
2022-1626201,Porte de la Chapelle,58.659250875072885
2022-1626218,Pelleport,245.0144475650351
2022-1626227,Porte de Clignancourt,177.12434500409398
2022-1626233,Saint-Fargeau,178.34725412830727
2022-1626239,Arts et Métiers,235.49609832812143
2022-1626243,Marx Dormoy,314.1250587221898
2022-1626251,Télégraphe,373.45754462734044
2022-1626267,Jourdain,114.0981972617459
2022-1626268,Miromesnil,218.7368061638526
2022-1626269,Porte d'Asnières,343.17406933164045
2022-1626279,Place de Clichy,152.35766830613116
2022-1626292,Alexandre Dumas,576.6927475977369
2022-1626297,Saint-Fargeau,272.1928415969122
2022-1626303,Épinettes - Pouchet,219.3290658045483
2022-1626314,Chemin Vert,167.28549299774707
2022-1626315,Marx Dormoy,400.429416058244
2022-1626319,Porte de Pantin,135.96878883928974
2022-1626326,Château Rouge,378.8318201086758
2022-1626342,Maraîchers,489.8237410943738
2022-1626345,Simplon,196.5178926968734
2022-1626346,Pigalle,268.92718792413024
2022-1626347,Château Rouge,263.4522055435011
2022-1626351,Ourcq,376.6756353707929
2022-1626352,Brochant,305.16949837128124
2022-1626356,Gare du Nord,241.48045583109445
2022-1626367,Malesherbes,134.52349923610947
2022-1626374,Gare de l'Est,283.44200456534156
2022-1626383,Crimée,250.87900744826786
2022-1626392,Marx Dormoy,163.1137079880628
2022-1626396,Anvers,46.84734983859529
2022-1626399,Jules Joffrin,324.50552842777313
2022-1626408,Château Rouge,150.6689553522818
2022-1626409,Brochant,178.52159955973323
2022-1626411,Louvre-Rivoli,167.82844415407027
2022-1626423,Brochant,190.41594814218612
2022-1626433,Botzaris,391.9355578618785
2022-1626435,Angélique Compoint,248.2559213857674
2022-1626436,Angélique Compoint,178.97523342335563
2022-1626439,Courcelles,117.15456138632422
2022-1626441,Corentin Cariou,193.41666088468997
2022-1626442,Corentin Cariou,259.47800292729124
2022-1626447,Marx Dormoy,79.10427969052041
2022-1626463,Jourdain,200.29877737359755
2022-1626466,Marx Dormoy,248.13996564554415
2022-1626491,Pelleport,94.52409641385249
2022-1626494,Botzaris,207.63001401399174
2022-1626516,Porte de Saint-Ouen,169.87903359032018
2022-1626517,Riquet,389.17252395574724
2022-1626535,Belleville,216.67712199167195
2022-1626542,Laumière,244.60976326894215
2022-1626545,Riquet,249.82236071194197
2022-1626553,Goncourt,276.3448928391704
2022-1626557,Stalingrad,160.85839500493327
2022-1626558,Pont-Cardinet,438.67157177865744
2022-1626559,Place des Fêtes,128.91091474993905
2022-1626563,Hôtel de Ville,96.14081836797749
2022-1626565,Corentin Cariou,208.055433826288
2022-1626569,Pont-Cardinet,156.4933226670909
2022-1626575,Neuilly Porte Maillot,491.03532386768967
2022-1626580,Rome,351.5501433707104
2022-1626584,Saint-Sébastien-Froissart,158.54442586474792
2022-1626591,Strasbourg-Saint-Denis,94.63315632503873
2022-1626611,Jacques Bonsergent,181.61046753212858
2022-1626614,Saint-Paul,188.06494124392555
2022-1626616,Abbesses,107.11545115047126
2022-1626621,Botzaris,145.50767879661694
2022-1626625,Pyramides,246.57802466984495
2022-1626632,Gambetta,420.196224796722
2022-1626641,Gambetta,480.235501420163
2022-1626645,Porte de Saint-Ouen,143.43956643509944
2022-1626646,Pont-Cardinet,241.46809825030647
2022-1626652,Marx Dormoy,196.40990560388568
2022-1626655,Étienne Marcel,122.65351350387232
2022-1626684,Marx Dormoy,60.22001095820208
2022-1626690,Villiers,146.8094006542571
2022-1626691,Arts et Métiers,122.92983869230302
2022-1626691,Arts et Métiers,122.92983869230302
2022-1626692,Porte de Saint-Ouen,280.9828795869116
2022-1626695,Pyrénées,211.8035718182117
2022-1626696,Marx Dormoy,444.06125422775597
2022-1626698,Bastille,227.10159437275738
2022-1626718,Ourcq,190.21694803870957
2022-1626720,Porte de Saint-Ouen,269.9157738845348
2022-1626739,Blanche,76.83684286608978
2022-1626741,Buttes-Chaumont,122.24667351988876
2022-1626748,Château Rouge,193.89799018221058
2022-1626753,Crimée,33.94273463602212
2022-1626754,Bolivar,68.56366527110968
2022-1626757,Malesherbes,346.50341891024976
2022-1626764,Funiculaire Montmartre Station Basse,117.0557454853785
2022-1626770,Ternes,234.9303057848306
2022-1626776,Porte de la Chapelle,128.20949168398218
2022-1626787,Saint-Fargeau,35.34741854983836
2022-1626788,Villiers,268.61729780230826
2022-1626791,Porte de Clichy,164.08159280541622
2022-1626793,Poissonnière,182.0661712998921
2022-1626795,La Fourche,275.1109610246884
2022-1626796,Château-Landon,143.08936091651626
2022-1626804,Marx Dormoy,326.9869041584694
2022-1626811,Pigalle,234.60736574315027
2022-1626816,Pont Marie,226.11004337338403
2022-1626818,Saint-Paul,185.88956880353788
2022-1626823,Porte de Clignancourt,233.79393091727445
2022-1626838,Porte de Champerret,167.56163499339837
2022-1626845,Pelleport,189.79753955274225
2022-1626851,Buzenval,365.7608472139283
2022-1626855,Pont-Cardinet,350.0617580744364
2022-1626861,Saint-Georges,105.73002723645344
2022-1626874,Gambetta,280.78758382364003
2022-1626875,Marx Dormoy,234.5638761222355
2022-1626876,Château Rouge,102.94797976643974
2022-1626876,Château Rouge,102.94797976643974
2022-1626883,Blanche,159.923019631488
2022-1626884,Saint-Georges,185.7177201865357
2022-1626888,Marie de Miribel,97.5439569248646
2022-1626891,Lamarck-Caulaincourt,391.21931263422135
2022-1626893,Château d'Eau,219.07446296226627
2022-1626901,Crimée,169.7799488135144
2022-1626903,Pelleport,245.0144475650351
2022-1626908,Marie de Miribel,297.1258231304109
2022-1626909,Saint-Sébastien-Froissart,226.33474106427593
2022-1626910,Marie de Miribel,48.119880268427
2022-1626914,Simplon,135.10416824179987
2022-1626918,Neuilly Porte Maillot,344.63021227785555
2022-1626934,Crimée,102.25925541018003
2022-1626943,Butte du Chapeau Rouge,310.01184286929805
2022-1626945,Bourse,195.72284145176937
2022-1626949,Buttes-Chaumont,384.3610571528739
2022-1626958,Télégraphe,174.249337072024
2022-1626959,Strasbourg-Saint-Denis,94.63315632503873
2022-1626966,Château Rouge,208.88793714776392
2022-1626967,Goncourt,232.14583039624978
2022-1626970,Argentine,365.28339748331905
2022-1626975,Marx Dormoy,56.92013280539678
2022-1626978,Belleville,322.7721736852283
2022-1626988,Angélique Compoint,376.64656963170745
2022-1626993,Botzaris,84.6205492764088
2022-1627007,Bonne Nouvelle,311.2412307332179
2022-1627011,Ménilmontant,511.5461401193375
2022-1627014,Château-Landon,167.63081230360703
2022-1627024,Barbès-Rochechouart,314.3009483762404
2022-1627028,Arts et Métiers,163.4310027658704
2022-1627035,Villiers,341.06251238142283
2022-1627036,Château Rouge,182.99511473270528
2022-1627041,Louis Blanc,124.05239243862938
2022-1627047,Télégraphe,245.6915680780123
2022-1627063,Marie de Miribel,165.6576690931057
2022-1627064,Strasbourg-Saint-Denis,152.59963684453803
2022-1627068,Alexandre Dumas,585.1860386192
2022-1627080,Strasbourg-Saint-Denis,173.1060332431295
2022-1627085,Pelleport,307.18727044783935
2022-1627090,Courcelles,389.98830384300953
2022-1627093,Pelleport,99.42943759228656
2022-1627100,Gambetta,350.91802349377764
2022-1627101,Crimée,169.7799488135144
2022-1627107,Arts et Métiers,383.2578155336609
2022-1627112,Richelieu-Drouot,71.27391971936464
2022-1627123,Château Rouge,275.671952889215
2022-1627128,Marx Dormoy,303.8654045269335
2022-1627130,Réaumur Sébastopol,49.92662513007731
2022-1627135,Goncourt,231.44225213259955
2022-1627137,Argentine,243.89884678097528
2022-1627140,Belleville,271.8046318251848
2022-1627144,La Chapelle,246.75699433842047
2022-1627145,Crimée,342.00515215610915
2022-1627146,Château Rouge,364.17920412437064
2022-1627169,Argentine,198.826837356666
2022-1627171,Riquet,389.17252395574724
2022-1627182,Porte de Pantin,205.61536625521327
2022-1627196,Stalingrad,158.10695976516558
2022-1627205,Marx Dormoy,394.31281436337207
2022-1627209,Porte de Saint-Ouen,504.7605301303695
2022-1627211,Gare de l'Est,284.36566580225934
2022-1627216,République,136.7707991346902
2022-1627217,Château Rouge,320.0622191278252
2022-1627217,Château Rouge,320.0622191278252
2022-1627221,Rome,198.14620739824284
2022-1627223,Laumière,151.96344572066866
2022-1627231,Pré Saint-Gervais,203.1451569837259
2022-1627238,Blanche,127.98352280144096
2022-1627239,Crimée,316.40187736899134
2022-1627240,Jaurès,208.20302202454445
2022-1627247,Marx Dormoy,304.4228962581468
2022-1627251,Angélique Compoint,320.1956371884601
2022-1627260,Maraîchers,128.28086985170182
2022-1627260,Maraîchers,128.28086985170182
2022-1627271,Buzenval,150.76358071781988
2022-1627283,Séverine,51.964404888504234
2022-1627293,Buzenval,166.53088433398338
2022-1627297,Buzenval,166.53088433398338
2022-1627311,Ourcq,362.7581007606004
2022-1627313,Buzenval,166.53088433398338
2022-1627314,Villiers,208.35743069291644
2022-1627316,Buzenval,166.53088433398338
2022-1627317,Simplon,87.29065053516933
2022-1627319,Château Rouge,292.4515199417664
2022-1627322,Saint-Georges,92.49571020215885
2022-1627329,Maraîchers,64.32448232073452
2022-1627344,Crimée,182.32924553988022
2022-1627350,Place de Clichy,100.2075188371764
2022-1627352,Honoré de Balzac,265.75224300163393
2022-1627357,Guy Môquet,36.44872643188224
2022-1627358,Marcadet-Poissonniers,254.09626857525913
2022-1627360,Riquet,249.06167029071872
2022-1627371,Jourdain,112.20521515882655
2022-1627375,Porte de Bagnolet,54.5359202002165
2022-1627391,Corentin Cariou,48.09837090086265
2022-1627403,Château Rouge,152.95330903903374
2022-1627404,Barbès-Rochechouart,43.52933465639068
2022-1627409,Ourcq,195.616872836657
2022-1627413,Pyrénées,243.6861991908459
2022-1627417,Malesherbes,83.4317146509129
2022-1627426,Séverine,194.2092705614177
2022-1627431,Simplon,140.98169391047873
2022-1627435,Bolivar,160.59195284895586
2022-1627440,Porte de Clignancourt,38.11888020083294
2022-1627442,La Fourche,218.3271539445727
2022-1627456,Crimée,65.67318231630361
2022-1627458,Crimée,259.78353654171696
2022-1627462,Gambetta,413.04331640081875
2022-1627463,Lamarck-Caulaincourt,228.35943255908
2022-1627472,Alexandre Dumas,576.6927475977369
2022-1627490,Ternes,198.60077116189842
2022-1627491,Colonel Fabien,340.1794219459585
2022-1627495,Goncourt,207.14658129791013
2022-1627495,Goncourt,207.14658129791013
2022-1627496,Hôpital Robert Debré,252.30634293307514
2022-1627496,Hôpital Robert Debré,252.30634293307514
2022-1627499,Bolivar,160.59195284895586
2022-1627502,Rosa Parks,396.4124238347406
2022-1627507,Porte des Lilas,290.24385467168213
2022-1627508,Télégraphe,350.8090477787284
2022-1627511,Pyramides,107.39763618393371
2022-1627517,Château Rouge,259.22376773353494
2022-1627525,Jourdain,288.6778381403201
2022-1627531,Lamarck-Caulaincourt,243.60955064261918
2022-1627536,Gambetta,247.60635268999548
2022-1627537,Angélique Compoint,434.7062808718517
2022-1627547,La Fourche,206.84809735753774
2022-1627549,Marx Dormoy,144.03368663612414
2022-1627551,Brochant,200.46087635814942
2022-1627557,La Chapelle,122.23323442264102
2022-1627560,Jacques Bonsergent,350.5869824056981
2022-1627563,Diane Arbus,256.12646852820666
2022-1627564,Hôpital Robert Debré,188.34895088345448
2022-1627565,Cadet,255.47450381132276
2022-1627567,Jaurès,74.14710499634855
2022-1627567,Jaurès,74.14710499634855
2022-1627567,Jaurès,74.14710499634855
2022-1627579,Courcelles,252.13326008962028
2022-1627582,Buzenval,66.73310896542425
2022-1627586,Ourcq,163.06250122265587
2022-1627595,Barbès-Rochechouart,234.58848504469336
2022-1627605,Rambuteau,213.0274911395723
2022-1627608,Porte Maillot,446.608920812151
2022-1627613,Guy Môquet,239.129931992398
2022-1627617,Angélique Compoint,202.07529641367915
2022-1627623,Guy Môquet,242.21271606290065
2022-1627636,Ménilmontant,333.56135458658605
2022-1627637,George V,340.91719568621403
2022-1627641,Jules Joffrin,143.25100578288587
2022-1627643,La Chapelle,362.7821119247691
2022-1627653,Marx Dormoy,134.0308520387061
2022-1627658,Belleville,160.8510046330343
2022-1627662,Marx Dormoy,112.30733504827185
2022-1627664,Télégraphe,201.1421162403043
2022-1627679,La Chapelle,32.75886422618764
2022-1627682,Brochant,278.8731318763106
2022-1627685,Poissonnière,213.651746458155
2022-1627691,Villiers,312.8893000752259
