id_mutation,nom_ev,distance_parc_plus_proche
2022-1633614,SQUARE DU PASSAGE LEON,332.5982383326653
2022-1633617,ESPACE VERT DE LA PLACE DE L'EDIT DE NANTES,317.43314124911274
2022-1633623,SQUARE CARPEAUX,227.99737944538504
2022-1633644,SQUARE MARCEL SEMBAT,107.39209361463942
2022-1633659,JARDIN RUE DU CHALET,465.0305579318037
2022-1633676,SQUARE DE L'EGLISE NOTRE-DAME DE LA CROIX,181.63319163265186
2022-1633686,SQUARE DES BATIGNOLLES,365.7185984139602
2022-1633692,JARDIN DE NOTRE DAME DE FATIMA,296.34947949371167
2022-1633697,JARDIN DU 60 RUE DE LA JUSTICE,44.89511374296448
2022-1633716,JARDIN MARIA VERONE,54.08999124404524
2022-1633723,JARDIN DU 60 RUE DE LA JUSTICE,44.89511374296448
2022-1633729,PROMENADE DE LA FORET LINEAIRE,102.04884627453411
2022-1633737,SQUARE DE LA SALAMANDRE,305.1664467295957
2022-1633742,JARDIN DE VITALY,224.4701708522107
2022-1633751,PARC DE BELLEVILLE,552.2666890067601
2022-1633752,JARDIN DAMIA,200.2451014658839
2022-1633763,JARDIN DE LA MAIRIE DU VIIIEME,212.1698714916504
2022-1633772,JARDIN NATUREL-PIERRE EMMANUEL,195.25337592221766
2022-1633773,SQUARE HELENE,603.6456989996094
2022-1633800,JARDIN TOUSSAINT LOUVERTURE,110.12724341151842
2022-1633812,PARC MONCEAU,353.3588686534187
2022-1633826,SQUARE DE LA PLACE DE LA REUNION,220.97188107657385
2022-1633829,JARDIN HEROLD,156.16245786146985
2022-1633843,JARDIN DU VER TETU,194.86926222290342
2022-1633844,JARDIN DE LA RUE DU SIMPLON (JARDIN D'ENFANTS),103.2007912347716
2022-1633864,SQUARE EDOUARD VAILLANT,114.13047418564584
2022-1633875,JARDIN PAULE MINCK,265.4627650717093
2022-1633885,SQUARE ERNEST GOUIN,457.09797297188584
2022-1633899,JARDIN DE LA FONDATION NATIONALE DES ARTS GRAPHIQUES ET PLASTIQUES SALOMON DE ROTHSCHILD,194.5471225328834
2022-1633906,JARDIN DE LA RUE DU SIMPLON (JARDIN D'ENFANTS),104.97928063371067
2022-1633907,SQUARE DES SAINTS-SIMONIENS - MENILMONTANT,69.81421700073321
2022-1633920,SQUARE AMADOU HAMPATE BA,356.00482941968755
2022-1633925,SQUARE DE LA TOUR SAINT-JACQUES,199.42721105651063
2022-1633930,SQUARE DES BATIGNOLLES,487.34797358538606
2022-1633934,SQUARE DU QUAI DE LA SEINE,146.7197249886339
2022-1633947,SQUARE DE LA RUE HENRI HUCHARD,246.1591461752685
2022-1633951,SQUARE EMMI PIKLER,121.95196184764967
2022-1633961,ESPACE VERT DE LA PLACE DE L'EDIT DE NANTES,358.76446218636954
2022-1633968,JARDIN DE LA RUE COMPANS,304.1275340262483
2022-1633975,JARDIN GABRIELE BUFFET,297.8442619287235
2022-1633981,SQUARE MARCEL PAGNOL,237.79912791172168
2022-1633984,SQUARE MONTHOLON,204.27504292844185
2022-1633986,SQUARE EUGENE VARLIN,492.2227509311061
2022-1633990,SQUARE SAINTE-HELENE,103.63808618829665
2022-1633997,JARDIN DU 8 RUE DE LA MADONE (JARDIN EVANGILE),12.26113905035468
2022-1634003,SQUARE LOUIS XVI,918.2781226012147
2022-1634014,JARDIN DE VITALY,118.018977690014
2022-1634017,JARDIN DES OISEAUX,136.35808722004379
2022-1634043,JARDIN DE LA BIBLIOTHEQUE THIERS (FONDATION DOSNE),71.68172259220621
2022-1634044,JARDIN TOUSSAINT LOUVERTURE,323.4904975537349
2022-1634047,SQUARE RAYMOND SOUPLEX,37.402810155789716
2022-1634051,JARDINS ROSA LUXEMBURG,289.0308429451311
2022-1634065,ESPACE VERT DE LA PLACE DE L'EDIT DE NANTES,358.76446218636954
2022-1634068,SQUARE JEHAN RICTUS,242.0298709368719
2022-1634076,SQUARE DE LA RUE CURIAL,239.35335751155878
2022-1634079,SQUARE D'ESTIENNE D'ORVES,454.369471703717
2022-1634086,SQUARE SAINT-BERNARD - SAID BOUZIRI,68.58115904844286
2022-1634087,JARDIN LOUISE WEBER DITE LA GOULUE,213.12329845907118
2022-1634096,JARDIN DE LA RUE COMPANS,359.80362126465064
2022-1634102,JARDIN PIXERECOURT,72.39711297948362
2022-1634107,JARDIN DU 8 RUE DE LA MADONE (JARDIN EVANGILE),126.86024554573125
2022-1634109,JARDIN DE LA FONDATION NATIONALE DES ARTS GRAPHIQUES ET PLASTIQUES SALOMON DE ROTHSCHILD,618.3773065874378
2022-1634115,JARDIN PAULE MINCK,150.40987115928556
2022-1634136,SQUARE DES BATIGNOLLES,555.6931284202965
2022-1634141,SQUARE EMMI PIKLER,136.1033720321537
2022-1634160,SQUARE MARCEL MOULOUDJI,302.32085959271376
2022-1634182,SQUARE DU PETIT BOIS,145.22520571021164
2022-1634192,SQUARE LOUISE DE MARILLAC,468.3558969516783
2022-1634195,SQUARE EMILE CHAUTEMPS,481.5539898739262
2022-1634197,SQUARE DU DOCTEUR J. J. GRANCHER,252.0592444254073
2022-1634201,PROMENADE PEREIRE - GUERSANT / TERNES,137.80860810909545
2022-1634213,JARDIN DE LA RUE DU SIMPLON (JARDIN D'ENFANTS),214.19912442441233
2022-1634220,SQUARE MAURICE KRIEGEL-VALRIMONT DIT SQUARE DE CLIGNANCOURT,283.40132055189235
2022-1634222,SQUARE LOUVOIS,447.4454680239759
2022-1634228,JARDIN DES RUES MARONITES - PRESSOIR,174.04218147775813
2022-1634235,SQUARE RUE PETIT,213.0243813004247
2022-1634241,JARDIN GABRIELE BUFFET,140.16845220570372
2022-1634246,SQUARE D'ESTIENNE D'ORVES,315.0760083041601
2022-1634247,JARDINS ROSA LUXEMBURG,198.40624148063057
2022-1634271,SQUARE MAURICE KRIEGEL-VALRIMONT DIT SQUARE DE CLIGNANCOURT,252.19686997638146
2022-1634272,SQUARE ERNEST CHAUSSON,272.4349022303584
2022-1634281,PLATE-BANDES DU BOULEVARD SERURIER ESPACE CANIN,327.152238296106
2022-1634282,PARC MARCEL BLEUNSTEIN-BLANCHET DIT PARC DE LA TURLURE,282.251898233226
2022-1634290,SQUARE DE L'EGLISE NOTRE-DAME DE LA CROIX,124.838295389774
2022-1634295,SQUARE EDOUARD VAILLANT,162.23231702040673
2022-1634297,SQUARE DAMPIERRE - ROUVET,331.4166543462609
2022-1634299,PROMENADE PC 19 - THIONVILLE - JAURES,347.0627662621389
2022-1634300,JARDIN DES OISEAUX,192.98283929038777
2022-1634302,JARDIN DU VER TETU,338.6406614234754
2022-1634307,JARDIN DU 8 RUE DE LA MADONE (JARDIN EVANGILE),33.13741268484308
2022-1634310,PROMENADE PC 19 - THIONVILLE - JAURES,230.69187565306515
2022-1634312,SQUARE DU PASSAGE LEON,334.02860751422435
2022-1634320,JARDIN CASQUE D'OR,237.92079548045626
2022-1634327,JARDIN SAINT-LAZARE,302.9327731931939
2022-1634332,PARC MONCEAU,134.28655885760386
2022-1634334,JARDIN DE LA RUE COMPANS,304.1275340262483
2022-1634336,SQUARE PAUL ROBIN,152.06182940363536
2022-1634342,SQUARE DU PASSAGE LEON,295.4783511810219
2022-1634345,JARDINS ROSA LUXEMBURG,154.07795340467902
2022-1634346,SQUARE MARCEL MOULOUDJI,682.1307765893084
2022-1634357,SQUARE EUGENE VARLIN,435.7932168920718
2022-1634374,SQUARE DES DEUX NETHES,56.244501884237735
2022-1634399,SQUARE RUE PETIT,269.13567856622325
2022-1634405,PROMENADE PC 19 - THIONVILLE - JAURES,301.8602351445097
2022-1634410,SQUARE DU PASSAGE LEON,276.137533063448
2022-1634414,SQUARE LOUISE DE MARILLAC,255.86668800454677
2022-1634418,TERRAIN DE BOULES AVENUE JUNOT,129.42002176779405
2022-1634423,SQUARE ERNEST CHAUSSON,347.5965162693273
2022-1634424,SQUARE MARCEL PAGNOL,209.0594035789549
2022-1634437,JARDINS ROSA LUXEMBURG,154.07795340467902
2022-1634441,JARDIN DU CARRE DE BAUDOIN,141.52800023051347
2022-1634444,JARDIN DES RUES MARONITES - PRESSOIR,87.55025327870436
2022-1634446,SQUARE DU TEMPLE - ELIE WIESEL,347.8274855573717
2022-1634449,SQUARE SAINT-BERNARD - SAID BOUZIRI,68.58115904844286
2022-1634452,SQUARE CARPEAUX,305.49559335702924
2022-1634456,PROMENADE PEREIRE - PROMENADE GILBERTE BROSSOLETTE,130.35675633133286
2022-1634464,PROMENADE PC 19 - THIONVILLE - JAURES,369.0515832003947
2022-1634465,SQUARE DE LA RUE CURIAL,344.9461608982869
2022-1634468,JARDIN CASQUE D'OR,277.49578910171726
2022-1634474,SQUARE DE LA MARSEILLAISE,280.04346407761074
2022-1634479,JARDIN DE LA RUE REBEVAL,318.2999967139387
2022-1634481,JARDIN DES OISEAUX,114.82479721727665
2022-1634482,SQUARE DES RECOLLETS,338.3658496626015
2022-1634484,SQUARE LOUISE DE MARILLAC,155.11378394313513
2022-1634493,SQUARE SAINT-BERNARD - SAID BOUZIRI,243.90947661303738
2022-1634499,SQUARE DES SAINTS-SIMONIENS - MENILMONTANT,69.81421700073321
2022-1634510,SQUARE LOUVOIS,412.49913957417584
2022-1634519,SQUARE ERNEST GOUIN,109.10365229537734
2022-1634522,JARDIN DU 8 RUE DE LA MADONE (JARDIN EVANGILE),83.83328373116416
2022-1634523,JARDIN DE LA RUE DU SIMPLON (JARDIN D'ENFANTS),178.84360496781278
2022-1634528,SQUARE DU PASSAGE MONCEY,243.31938974405747
2022-1634528,SQUARE DU PASSAGE MONCEY,243.31938974405747
2022-1634528,SQUARE DU PASSAGE MONCEY,243.31938974405747
2022-1634528,SQUARE DU PASSAGE MONCEY,243.31938974405747
2022-1634528,SQUARE DU PASSAGE MONCEY,243.31938974405747
2022-1634528,SQUARE DU PASSAGE MONCEY,243.31938974405747
2022-1634528,SQUARE DU PASSAGE MONCEY,243.31938974405747
2022-1634528,SQUARE DU PASSAGE MONCEY,243.31938974405747
2022-1634528,SQUARE DU PASSAGE MONCEY,243.31938974405747
2022-1634528,SQUARE DU PASSAGE MONCEY,243.31938974405747
2022-1634528,SQUARE DU PASSAGE MONCEY,243.31938974405747
2022-1634528,SQUARE DU PASSAGE MONCEY,243.31938974405747
2022-1634528,SQUARE DU PASSAGE MONCEY,243.31938974405747
2022-1634528,SQUARE DU PASSAGE MONCEY,243.31938974405747
2022-1634528,SQUARE DU PASSAGE MONCEY,243.31938974405747
2022-1634528,SQUARE DU PASSAGE MONCEY,243.31938974405747
2022-1634528,SQUARE DU PASSAGE MONCEY,243.31938974405747
2022-1634528,SQUARE DU PASSAGE MONCEY,243.31938974405747
2022-1634528,SQUARE DU PASSAGE MONCEY,243.31938974405747
2022-1634528,SQUARE DU PASSAGE MONCEY,243.31938974405747
2022-1634528,SQUARE DU PASSAGE MONCEY,243.31938974405747
2022-1634528,SQUARE DU PASSAGE MONCEY,243.31938974405747
2022-1634529,SQUARE EUGENIE COTTON,299.8278297353378
2022-1634532,SQUARE SAINT-GILLES - GRAND VENEUR - PAULINE ROLAND,185.8069168670866
2022-1634539,JARDIN DU 60 RUE DE LA JUSTICE,108.13684658387443
2022-1634541,JARDIN DES OISEAUX,303.55781385172673
2022-1634542,SQUARE RAYMOND SOUPLEX,100.92793002172094
2022-1634546,SQUARE DU PASSAGE LEON,279.30013240656524
2022-1634549,SQUARE SAINT-GILLES - GRAND VENEUR - PAULINE ROLAND,185.8069168670866
2022-1634558,JARDIN CROMOT-DU BOURG,272.0227182261937
2022-1634572,SQUARE JULIETTE DODU,296.88639547348777
2022-1634573,JARDIN PAULE MINCK,324.17678662804377
2022-1634578,SQUARE ARISTIDE CAVAILLE-COLL,430.68710980306685
2022-1634584,JARDIN DE LA RUE DU SIMPLON (JARDIN D'ENFANTS),176.04705054158845
2022-1634600,JARDIN NELSON MANDELA,430.9181579483192
2022-1634613,SQUARE SAINTE-HELENE,311.53201658314174
2022-1634620,SQUARE DE JESSAINT,133.71681781061446
2022-1634631,SQUARE FREDERIC LEMAITRE,372.41674976385127
2022-1634636,JARDIN DE LA RUE DU SIMPLON (JARDIN D'ENFANTS),192.56487763422928
2022-1634644,JARDIN DES RUES DES ORTEAUX - CROIX SAINT-SIMON,340.62115416552916
2022-1634656,SQUARE CHARLES-VICTOR LANGLOIS,186.55387103030444
2022-1634662,SQUARE DE JESSAINT,256.4836580295711
2022-1634663,SQUARE DE LA PLACE DE LA REUNION,337.00032721889244
2022-1634694,SQUARE DES EPINETTES,214.11823520961295
2022-1634710,SQUARE DU CAPORAL PEUGEOT,59.11153558532601
2022-1634712,SQUARE SAINTE-HELENE,183.5759083740377
2022-1634715,PLATE-BANDES DU BOULEVARD SERURIER ESPACE CANIN,244.507751780903
2022-1634724,SQUARE CARPEAUX,201.23351349794493
2022-1634728,SQUARE BERLIOZ,57.53844898371339
2022-1634735,SQUARE RUE PETIT,61.247017445190174
2022-1634738,SQUARE ARISTIDE CAVAILLE-COLL,258.4986501826596
2022-1634739,JARDIN PAULE MINCK,304.12051576037965
2022-1634740,JARDIN DAMIA,321.47523768129724
2022-1634746,SQUARE MONTHOLON,93.00257044864198
2022-1634757,SQUARE MARCEL MOULOUDJI,482.22425607646016
2022-1634771,JARDIN TOUSSAINT LOUVERTURE,323.4904975537349
2022-1634773,SQUARE MADELEINE TRIBOLATI,162.00303667818184
2022-1634776,PARC DES BUTTES CHAUMONT,337.171141385382
2022-1634790,SQUARE SAINTE-HELENE,255.74788084626982
2022-1634800,JARDIN D'EOLE,351.71819265555126
2022-1634803,SQUARE ALEX BISCARRE,470.04239897977465
2022-1634823,JARDIN DE L'HOPITAL SAINT-LOUIS,126.74762911257903
2022-1634825,JARDIN DU VER TETU,194.86926222290342
2022-1634838,SQUARE DE LA SALAMANDRE,199.36860405876024
2022-1634839,JARDIN NELSON MANDELA,309.2071806277866
2022-1634841,JARDIN TERESKA TORRES-LEVIN,320.7697867858359
2022-1634849,SQUARE DES BATIGNOLLES,436.24434055093434
2022-1634851,JARDIN NUSCH ELUARD,78.58445797518876
2022-1634853,SQUARE HELENE,470.10571564827995
2022-1634862,SQUARE MAURICE KRIEGEL-VALRIMONT DIT SQUARE DE CLIGNANCOURT,325.443240314905
2022-1634888,JARDIN LUC HOFFMANN,117.1930161718064
2022-1634889,JARDINS ROSA LUXEMBURG,192.38349748393807
2022-1634905,JARDIN HENRI SAUVAGE,414.4272288173195
2022-1634917,SQUARE DE L'EGLISE NOTRE-DAME DE LA CROIX,247.2370245429216
2022-1634921,JARDIN DAMIA,200.2451014658839
2022-1634924,SQUARE JACQUES BIDAUT,159.19815885252197
2022-1634929,JARDIN HENRI SAUVAGE,61.53796751600573
2022-1634930,PARC MARCEL BLEUNSTEIN-BLANCHET DIT PARC DE LA TURLURE,257.2688875157825
2022-1634932,JARDIN DE LA MAIRIE DU VIIIEME,500.377421363698
2022-1634937,SQUARE LOUISE DE MARILLAC,75.60497206036842
2022-1634952,JARDIN DE LA FONDATION NATIONALE DES ARTS GRAPHIQUES ET PLASTIQUES SALOMON DE ROTHSCHILD,426.7299926249893
2022-1634957,SQUARE LOUISE MICHEL,253.74574597178272
2022-1634966,JARDIN FRANCOISE HELENE JOURDA,320.39389616539137
2022-1634967,SQUARE D'ESTIENNE D'ORVES,282.4493477186765
2022-1634983,JARDIN DAMIA,200.2451014658839
2022-1634998,JARDIN DE LA RUE DU SIMPLON (JARDIN D'ENFANTS),62.71897635818388
2022-1635010,JARDIN CASQUE D'OR,114.84626034853817
2022-1635011,JARDIN DU 60 RUE DE LA JUSTICE,429.8139115125211
2022-1635023,SQUARE CARPEAUX,203.88747106185238
2022-1635026,JARDIN NUSCH ELUARD,78.58445797518876
2022-1635027,JARDIN HENRI SAUVAGE,364.31834868009804
2022-1635029,JARDIN DU VER TETU,338.6406614234754
2022-1635034,SQUARE RUES BELLEVILLE - TELEGRAPHE,108.98109948449405
2022-1635035,JARDIN DES RUES DES ORTEAUX - CROIX SAINT-SIMON,59.85358428141663
2022-1635036,JARDIN DE L EGLISE SAINT GERMAIN DE CHARONNE,206.89112543042205
2022-1635038,SQUARE DU PASSAGE LEON,222.84714548600982
2022-1635049,PROMENADE RUE D'AUBERVILLIERS,226.1054783702369
2022-1635065,JARDIN FRANCOISE HELENE JOURDA,207.19860621681812
2022-1635070,JARDIN DE LA MAIRIE DU IXEME,208.2862416182332
2022-1635102,JARDIN PAULE MINCK,429.3613723994786
2022-1635132,SQUARE MARC SEGUIN,287.97063965978975
2022-1635137,SQUARE RUE PETIT,104.81848922504545
2022-1635141,JARDIN DU 60 RUE DE LA JUSTICE,95.55796687311643
2022-1635143,JARDIN DE L'HOSPICE DEBROUSSE,259.43353789411947
2022-1635152,SQUARE DU SERGENT AURELIE SALEL,184.594492033661
2022-1635166,SQUARE SERGE REGGIANI,395.7087165523598
2022-1635167,SQUARE DU PASSAGE LEON,276.137533063448
2022-1635170,SQUARE YILMAZ GUNEY,309.911153138993
2022-1635192,SQUARE DE JESSAINT,137.10128830769895
2022-1635197,JARDIN DES RUES DES ORTEAUX - CROIX SAINT-SIMON,193.068768758636
2022-1635201,SQUARE FREDERIC LEMAITRE,463.85304017794044
2022-1635203,JARDIN PAULE MINCK,303.3816613365018
2022-1635210,JARDIN PAUL DIDIER,83.95967919695538
2022-1635216,SQUARE MONTHOLON,74.66185220160668
2022-1635218,SQUARE DU PASSAGE LEON,437.03244360070966
2022-1635219,SQUARE RUES BELLEVILLE - TELEGRAPHE,318.86923611391416
2022-1635224,SQUARE SAINTE-HELENE,199.9790725880809
2022-1635232,SQUARE AMADOU HAMPATE BA,339.75398469256373
2022-1635236,JARDIN DE LA FONDATION NATIONALE DES ARTS GRAPHIQUES ET PLASTIQUES SALOMON DE ROTHSCHILD,402.66331474130095
2022-1635241,SQUARE MONTHOLON,316.0299157238851
2022-1635250,JARDIN DE VITALY,164.9931152780958
2022-1635256,SQUARE DU CARDINAL PETIT DE JULLEVILLE,212.9790897656118
2022-1635266,JARDIN DES OISEAUX,396.68513698279787
2022-1635268,SQUARE DU DOCTEUR J. J. GRANCHER,284.11377400775723
2022-1635274,MAIL MARCEL ACHARD,289.67495574780384
2022-1635282,JARDIN DE LA RUE DU SIMPLON (JARDIN D'ENFANTS),199.42510552879483
2022-1635288,SQUARE DU REGARD DE LA LANTERNE,294.22978133362295
2022-1635299,JARDIN DAMIA,228.13434049571077
2022-1635300,SQUARE RUE PETIT,140.2106454023659
2022-1635303,JARDIN DE LA MAIRIE DU VIIIEME,403.0927653331255
2022-1635314,SQUARE DU QUAI DE LA LOIRE,676.44204928555
2022-1635315,SQUARE JEHAN RICTUS,333.4583873136817
2022-1635319,SQUARE CARPEAUX,106.85965087373195
2022-1635320,PLATE-BANDES DU BOULEVARD SERURIER ESPACE CANIN,132.9186575209239
2022-1635322,SQUARE RUES BELLEVILLE - TELEGRAPHE,236.53253552990242
2022-1635323,JARDIN TOUSSAINT LOUVERTURE,110.12724341151842
2022-1635324,SQUARE ERNEST GOUIN,270.6991940801667
2022-1635325,PROMENADE PEREIRE - PROMENADE GILBERTE BROSSOLETTE,269.3755863331443
2022-1635335,SQUARE D'ESTIENNE D'ORVES,352.4664044498284
2022-1635337,SQUARE ALBERT BESNARD,135.26155867509064
2022-1635340,SQUARE BERLIOZ,168.09293370356528
2022-1635341,JARDIN FRANCOISE HELENE JOURDA,320.39389616539137
2022-1635345,JARDIN DU 60 RUE DE LA JUSTICE,15.51007021261319
2022-1635356,JARDIN DES PETITES RIGOLES,108.61630098523796
2022-1635370,JARDIN DES RUES DES ORTEAUX - CROIX SAINT-SIMON,179.55901572785638
2022-1635385,JARDIN RUE DU CHALET,132.2192221533964
2022-1635387,JARDIN FRANCOISE HELENE JOURDA,145.83661720536895
2022-1635388,SQUARE RUE PETIT,123.97462577518235
2022-1635389,JARDIN DE L'HOSPICE DEBROUSSE,186.45325202326543
2022-1635394,JARDIN DE LA RUE DES COURONNES,531.0419348924597
2022-1635407,SQUARE DU 21 AVRIL 1944,607.1714965039884
2022-1635409,JARDIN PAULE MINCK,244.69439069893855
2022-1635419,SQUARE LOUVOIS,729.6570584607848
2022-1635427,JARDIN PIXERECOURT,74.5104377506031
2022-1635429,JARDIN NUSCH ELUARD,312.5986436271274
2022-1635441,JARDIN DES OISEAUX,162.5861866788634
2022-1635456,PARC DES BUTTES CHAUMONT,361.7172180682083
2022-1635459,JARDIN CROMOT-DU BOURG,175.13160729745752
2022-1635461,SQUARE DES BATIGNOLLES,593.7481587568785
2022-1635462,SQUARE EMILE CHAUTEMPS,516.5815411633064
2022-1635464,SQUARE MARCEL SEMBAT,320.0505224424813
2022-1635466,JARDIN NELSON MANDELA,434.2121316573192
2022-1635493,SQUARE RUES BELLEVILLE - TELEGRAPHE,234.4405489828476
2022-1635495,SQUARE MADELEINE TRIBOLATI,448.9560843671041
2022-1635501,SQUARE REJANE,241.4501143575377
2022-1635502,JARDIN DE L'HOSPICE DEBROUSSE,178.60334310882095
2022-1635527,SQUARE REJANE,149.6950274859209
2022-1635528,JARDIN HEROLD,352.74521044941343
2022-1635551,SQUARE MADELEINE TRIBOLATI,231.1788287940164
2022-1635552,SQUARE DAMPIERRE - ROUVET,135.9235947110593
2022-1635570,SQUARE MAURICE KRIEGEL-VALRIMONT DIT SQUARE DE CLIGNANCOURT,483.7692685059655
2022-1635586,SQUARE LOUVOIS,284.01818453811427
2022-1635590,SQUARE DES DEUX NETHES,270.9222511118132
2022-1635591,SQUARE ERNEST GOUIN,96.08482299752424
2022-1635597,JARDIN FRANCOISE HELENE JOURDA,132.5380164720408
2022-1635602,SQUARE YILMAZ GUNEY,325.71669265520353
2022-1635603,JARDIN DE L'HOSPICE DEBROUSSE,364.1350158743452
2022-1635610,SQUARE EMILE CHAUTEMPS,281.1376600290649
2022-1635614,SQUARE EMILE CHAUTEMPS,281.1376600290649
2022-1635615,JARDIN DE L'HOSPICE DEBROUSSE,315.4915444334083
2022-1635623,SQUARE EMILE CHAUTEMPS,428.81506150741853
2022-1635626,SQUARE EMILE CHAUTEMPS,270.1419183351639
2022-1635644,PROMENADE PEREIRE - PROMENADE GILBERTE BROSSOLETTE,112.32403640318165
2022-1635645,SQUARE MARCEL MOULOUDJI,129.55374875827812
2022-1635652,SQUARE SAINTE-HELENE,101.720570427661
2022-1635654,SQUARE EDOUARD VAILLANT,97.6465955679612
2022-1635655,SQUARE LEON SERPOLLET,176.35375751385018
2022-1635669,PARC DES BUTTES CHAUMONT,322.7013196569398
2022-1635674,SQUARE RAYMOND SOUPLEX,195.2496380504362
2022-1635676,SQUARE D'ANVERS-JEAN-CLAUDE CARRIERE,197.09752372450325
2022-1635680,JARDIN NUSCH ELUARD,296.44443212422306
2022-1635693,SQUARE DU PASSAGE LEON,397.69971287478324
2022-1635695,JARDIN DU 8 RUE DE LA MADONE (JARDIN EVANGILE),135.22315549035898
2022-1635698,SQUARE SAINT-BERNARD - SAID BOUZIRI,190.58305527652564
2022-1635704,SQUARE DES RECOLLETS,318.79349445867683
2022-1635704,SQUARE DES RECOLLETS,318.79349445867683
2022-1635704,SQUARE DES RECOLLETS,318.79349445867683
2022-1635704,SQUARE DES RECOLLETS,318.79349445867683
2022-1635704,SQUARE DES RECOLLETS,318.79349445867683
2022-1635704,SQUARE DES RECOLLETS,318.79349445867683
2022-1635704,SQUARE DES RECOLLETS,318.79349445867683
2022-1635708,SQUARE SAINTE-HELENE,225.369451641893
2022-1635711,JARDIN DE LA MAIRIE DU IXEME,422.03891735969347
2022-1635716,JARDIN RUE DU CHALET,465.0305579318037
2022-1635720,SQUARE DU REGARD DE LA LANTERNE,178.04197594972794
2022-1635723,JARDIN DE LA GARE DE CHARONNE,198.00060152372524
2022-1635731,SQUARE DE L'ILE DE FRANCE,280.5309275137161
2022-1635734,PLATE-BANDES DU BOULEVARD SERURIER ESPACE CANIN,135.1813372765052
2022-1635750,SQUARE YILMAZ GUNEY,158.47908081089932
2022-1635760,JARDIN DES OISEAUX,210.33314650841828
2022-1635763,PROMENADE DE LA FORET LINEAIRE,102.04884627453411
2022-1635772,PARC DE BELLEVILLE,47.61019183062853
2022-1635781,SQUARE MADELEINE TRIBOLATI,28.16655623189376
2022-1635791,JARDIN DE LA RUE DES COURONNES,30.47646329356319
2022-1635798,JARDIN MARIA VERONE,219.71915276136878
2022-1635818,SQUARE D'ANVERS-JEAN-CLAUDE CARRIERE,277.1506848878491
2022-1635840,JARDIN DE L'ILOT RIQUET,287.5975381808308
2022-1635846,PROMENADE PEREIRE - PROMENADE THERESE PIERRE,254.97586598237942
2022-1635847,JARDIN DE LA RUE NOEL BALLAY,177.32674001858268
2022-1635848,ESPACE VERT DE LA PLACE DE L'EDIT DE NANTES,139.41337253465397
2022-1635859,JARDIN DU VER TETU,338.6406614234754
2022-1635861,PROMENADE PEREIRE - PROMENADE THERESE PIERRE,666.8475849498644
2022-1635866,JARDIN DE L'HOTEL DE SENS,236.48892691619537
2022-1635868,SQUARE RUE PETIT,269.13567856622325
2022-1635870,SQUARE PAUL ROBIN,144.2120668389579
2022-1635877,JARDIN DES RUES MARONITES - PRESSOIR,306.65061410134103
2022-1635882,JARDIN FEDERICO GARCIA LORCA,156.49271920290334
2022-1635883,SQUARE MONTHOLON,323.96946547618523
2022-1635885,JARDIN DE LA RUE DU SIMPLON (JARDIN D'ENFANTS),495.5775338348538
2022-1635890,JARDIN DE LA RUE DU SIMPLON (JARDIN D'ENFANTS),130.25841499126597
2022-1635897,SQUARE SERGE REGGIANI,347.62996161170736
2022-1635899,JARDIN DE LA MAIRIE DU IXEME,20.513349485318617
2022-1635910,SQUARE MARC SEGUIN,145.73417660899628
2022-1635912,SQUARE LOUISE DE MARILLAC,194.59948831449725
2022-1635915,SQUARE DE LA SALAMANDRE,340.62589985379594
2022-1635918,JARDIN DE LA RUE COMPANS,361.0577784524154
2022-1635926,SQUARE SERGE REGGIANI,177.9552861110323
2022-1635928,SQUARE DU 21 AVRIL 1944,607.1714965039884
2022-1635933,SQUARE DU PETIT BOIS,188.39779185965472
2022-1635939,SQUARE DU DOCTEUR VARIOT,160.15176317168115
2022-1635946,SQUARE JEHAN RICTUS,366.6902552103318
